,Year,Month,Start_Datetime,Restore_Datetime,Duration,Utility,NERC_Region,Area,Type,Loss_megawatts,Num_Customers_Affected
358,2016,8.0,2016-08-11 16:30:00,2016-08-11 19:15:00,165.0,FirstEnergy Corp,RFC,OH:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,62140
359,2016,8.0,2016-08-13 11:42:00,2016-08-13 14:07:00,145.0,"Broad River Energy, LLC",SERC,SC:,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident-System Operations,506,0
360,2016,8.0,2016-08-23 17:00:00,2016-08-24 00:05:00,425.0,CenterPoint Energy,TRE,TX: Harris County;,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,72200
361,2016,8.0,2016-08-24 18:13:00,2016-08-24 19:14:00,61.0,Puerto Rico Electric Power Authority,PR,Puerto Rico:,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident-System Operations,600,400000
362,2016,8.0,2016-08-24 19:18:00,2016-08-24 19:47:00,29.0,Peak Reliability,WECC,WA: King County;,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system-Islanding,9232,
363,2016,8.0,2016-08-31 09:45:00,2016-08-31 09:55:00,10.0,Peak Reliability,WECC,CO:,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system-Transmission Interruption,0,0
364,2016,8.0,2016-08-31 14:52:00,,,Peak Reliability,WECC,WA: Clark County;,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system-Islanding,0,0
365,2016,9.0,2016-09-01 22:00:00,,,Seminole Electric Cooperative Inc,FRCC,FL:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",100,
366,2016,9.0,2016-09-02 00:40:00,2016-09-04 20:00:00,4040.0,City of Tallahassee - (FL),FRCC,"FL: Leon County, Wakulla County;","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",450,75000
367,2016,9.0,2016-09-02 04:00:00,2016-09-02 16:00:00,720.0,Duke Energy Florida,FRCC,"FL: Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Su","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",225,90000
368,2016,9.0,2016-09-02 05:45:00,2016-09-03 00:30:00,1125.0,Southern Company,SERC,GA:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,57000
369,2016,9.0,2016-09-06 18:12:00,2016-09-06 21:24:00,192.0,Peak Reliability,WECC,WA: Clark County;,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system-Islanding,300,
370,2016,9.0,2016-09-08 08:30:00,2016-09-25 00:00:00,23970.0,Upstate New York Power Producers,NPCC,NY: Tompkins County;,Fuel supply emergencies that could impact electric power system adequacy or reliability-Fuel Supply Deficiency,210,
371,2016,9.0,2016-09-08 14:49:00,2016-09-08 15:03:00,14.0,Peak Reliability,WECC,WA:,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system-Islanding,0,0
372,2016,9.0,2016-09-10 09:42:00,2016-09-10 09:57:00,15.0,Peak Reliability,WECC,WA: Clark County;,Load shedding of 100 Megawatts or more implemented under emergency operational policy-Generation Inadequacy,135,
373,2016,9.0,2016-09-11 12:05:00,2016-09-11 15:10:00,185.0,ISO New England,NPCC,CT: MA: NH: RI: VT: ME:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,57960
374,2016,9.0,2016-09-12 12:30:00,2016-09-12 17:56:00,326.0,Public Service Company of New Mexico,WECC,"NM: Bernalillo County, Sandoval County, Santa Fe County, Valencia County;",Load shedding of 100 Megawatts or more implemented under emergency operational policy-Generation Inadequacy,110,53753
375,2016,9.0,2016-09-21 14:30:00,2016-09-24 02:30:00,3600.0,Puerto Rico Electric Power Authority,,Puerto Rico:,Complete operational failure or shut-down of the transmission and/or distribution electrical system-System Operations,2750,1475000
376,2016,9.0,2016-09-22 10:56:00,2016-09-22 11:41:00,45.0,Cedar Falls Utilities,MRO,IA: Black Hawk County;,Complete operational failure or shut-down of the transmission and/or distribution electrical system-System Operations,69,19124
377,2016,10.0,2016-10-02 23:30:00,2016-10-05 08:00:00,3390.0,Pacificorp,WECC,UT:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the electric power system-Transmission Interruption,50,4000
378,2016,10.0,2016-10-03 15:09:00,2016-10-04 19:00:00,1671.0,ERCOT,TRE,TX:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the electric power system-Public Appeal,,
379,2016,10.0,2016-10-05 11:32:00,2016-10-05 19:00:00,448.0,ERCOT,TRE,TX:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the electric power system-Public Appeal,,
380,2016,10.0,2016-10-06 09:50:00,2016-10-06 19:00:00,550.0,ERCOT,TRE,TX:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the electric power system-Public Appeal,,
381,2016,10.0,2016-10-06 19:30:00,2016-10-08 18:00:00,2790.0,Florida Power & Light,FRCC,FL:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",5600,1200000
382,2016,10.0,2016-10-07 08:00:00,2016-10-09 13:00:00,3180.0,Duke Energy Florida,FRCC,"FL: Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Su","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",413,165000
383,2016,10.0,2016-10-07 11:08:00,2016-10-07 19:00:00,472.0,ERCOT,TRE,TX:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the electric power system-Generation Inadequacy,,
384,2016,10.0,2016-10-07 16:22:00,2016-10-12 11:00:00,6878.0,Southern Company,SERC,GA:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",122,36384
385,2016,10.0,2016-10-07 22:45:00,,,Seminole Electric Cooperative Inc,FRCC,FL:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,
386,2016,10.0,2016-10-08 01:10:00,,,South Carolina Electric and Gas,SERC,SC:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",1050,290824
387,2016,10.0,2016-10-08 08:21:00,2016-10-13 17:30:00,7749.0,Duke Energy Progress,SERC,NC: SC:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,
388,2016,10.0,2016-10-10 13:15:00,2016-10-10 19:00:00,345.0,ERCOT,TRE,TX:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the electric power system-Generation Inadequacy,,
389,2016,10.0,2016-10-28 13:29:00,2016-10-28 13:38:00,9.0,Pacific Gas & Electric Co,WECC,CA: Plumas County;,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system-Islanding,4,482
390,2016,11.0,2016-11-09 11:59:00,2016-11-09 18:15:00,376.0,Modesto Irrigation District,WECC,"CA: Stanislaus County, San Joaquin County, Alameda County, Tuolumne County;",Cyber event that could potentially impact electric power system adequacy or reliability-Cyber Attack,0,0
391,2016,12.0,2016-12-15 06:30:00,,,California Department of Water Resources,WECC,CA: Merced County;,Fuel supply emergencies that could impact electric power system adequacy or reliability-Fuel Supply Deficiency,,
392,2016,12.0,2016-12-28 04:03:00,2016-12-31 06:00:00,4437.0,California Department of Water Resources,WECC,CA:,Fuel supply emergencies that could impact electric power system adequacy or reliability-Fuel Supply Deficiency,0,0
393,2016,12.0,2016-12-30 02:30:00,2016-12-30 19:00:00,990.0,ISO New England,NPCC,ME:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Weather or Natural Disaster",,85263
394,2017,1.0,2017-01-08 09:07:00,2017-01-13 14:30:00,7523.0,Pacific Gas & Electric Co,WECC,CA:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,106000
395,2017,1.0,2017-01-08 23:59:00,,,California Department of Water Resources,WECC,CA:,Fuel supply emergencies that could impact electric power system adequacy or reliability-Fuel Supply Deficiency,0,0
396,2017,1.0,2017-01-10 19:30:00,2017-01-13 14:30:00,4020.0,Pacific Gas & Electric Co,WECC,CA:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,87000
397,2017,1.0,2017-01-15 06:35:00,2017-01-15 07:44:00,69.0,Los Angeles Department of Water & Power,WECC,CA: Los Angeles County;,"Loss of electric service to more than 50,000 customers for 1 hour or more-Transmission Disruption",176,126000
398,2017,1.0,2017-01-15 09:27:00,2017-01-17 01:58:00,2431.0,Oklahoma Municipal Power Authority,SPP,OK: Harper County;,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system-Severe Weather,1,788
399,2017,1.0,2017-01-18 18:05:00,2017-01-19 00:05:00,360.0,Pacific Gas & Electric Co,WECC,CA:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,75000
400,2017,1.0,2017-01-22 04:15:00,2017-01-24 14:00:00,3465.0,Pacific Gas & Electric Co,WECC,CA:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",97,64000
401,2017,1.0,2017-01-22 06:00:00,,,California Department of Water Resources,WECC,CA:,Fuel supply emergencies that could impact electric power system adequacy or reliability-Fuel Supply Deficiency,0,0
402,2017,1.0,2017-01-22 16:00:00,2017-01-23 03:26:00,686.0,Southern Company,SERC,AL: GA: MS: FL:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",100,29965
403,2017,2.0,2017-02-02 01:04:00,2017-02-02 05:00:00,236.0,Public Service Company of New Mexico,WECC,"NM: Bernalillo County, Santa Fe County;",Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident-Transmission Interruption,396,149223
404,2017,2.0,2017-02-02 01:11:00,,,Peak Reliability,WECC,NM: Bernalillo County;,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident-Transmission Interruption,400,
405,2017,2.0,2017-02-13 13:00:00,2017-02-15 13:35:00,2915.0,North Carolina Mun Power Agny #1,SERC,NC: Union County;,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems-Vandalism,0,0
406,2017,2.0,2017-02-17 08:09:00,2017-02-22 19:30:00,7881.0,Pacific Gas & Electric Co,WECC,CA:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",254,169250
407,2017,2.0,2017-02-17 13:00:00,2017-02-17 13:15:00,15.0,Nevada Power Company d/b/a NV Energy,WECC,NV: Clark County;,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems-Vandalism,0,0
408,2017,2.0,2017-02-17 15:00:00,2017-02-20 11:00:00,4080.0,LADWP,WECC,CA: Los Angeles County;,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,111591
409,2017,3.0,2017-03-01 08:30:00,2017-03-01 14:00:00,330.0,Tennessee Valley Authority,SERC,TN: KY:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,58000
410,2017,3.0,2017-03-01 11:49:00,2017-03-02 21:30:00,2021.0,American Electric Power,RFC,KY: WV:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,98575
411,2017,3.0,2017-03-02 12:20:00,2017-03-02 23:45:00,685.0,ISO New England,NPCC,CT: ME: MA: NH: RI: VT:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,54316
412,2017,3.0,2017-03-06 20:00:00,2017-03-07 01:00:00,300.0,Kansas City Power & Light Co,SERC,"MO: Jackson County, Platte County, Cass County, Lafayette County, Chariton County, Carroll County, Clay County, Johnson County;","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,97734
413,2017,3.0,2017-03-08 09:30:00,2017-03-11 05:00:00,4050.0,Consumers Energy Co,RFC,"MI: Jackson County, Calhoun County, Ingham County, Hillsdale County, Washtenaw County, Kent County, Ottawa County, Midland County, Saginaw County;","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,343000
414,2017,3.0,2017-03-08 11:30:00,2017-03-08 19:52:00,502.0,Cleveland Electric Illum Co,RFC,OH,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,71012
415,2017,3.0,2017-03-08 12:00:00,2017-03-11 11:31:00,4291.0,Detroit Edison Co,RFC,MI,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,800000
416,2017,3.0,2017-03-08 13:30:00,2017-03-08 16:30:00,180.0,Niagara Mohawk Power Corporation (dba National Grid),NPCC,NY,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather/Transmission Interruption",,106869
417,2017,3.0,2017-03-08 15:33:00,,,Rochester Gas & Electric Corp,NPCC,NY,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,50000
418,2017,3.0,2017-03-14 12:32:00,,,ISO New England,NPCC,CT: MA: RI: NH: ME: VT:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,69647
419,2017,3.0,2017-03-21 20:00:00,2017-03-22 09:15:00,795.0,Southern Company,SERC,GA,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",857,257000
420,2017,3.0,2017-03-29 03:30:00,2017-03-31 06:00:00,3030.0,Oncor Electric Delivery Company LLC,TRE,TX,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,175000
421,2017,4.0,2017-04-03 11:00:00,2017-04-03 20:00:00,540.0,Southern Company,SERC,"AL, GA","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",290,86330
422,2017,4.0,2017-04-06 19:00:00,,,Pacific Gas & Electric Co,WECC,CA,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,100000
423,2017,4.0,2017-04-07 04:33:00,2017-04-07 08:20:00,227.0,Pacificorp,WECC,OR,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",100,64852
424,2017,4.0,2017-04-07 08:15:00,2017-04-08 00:14:00,959.0,Portland General Electric Co,WECC,"OR: Multnomah County, WA County, Marion County, Clackamas County","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",,153867
